7771,22,23,24,25,25,25,25,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,22,23,22,22,22,22,22,22,23,22,22,22,23,scroll
37360,22,23,23,24,24,23,23,23,23,23,23,23,22,23,23,23,23,23,22,22,22,22,23,22,22,22,23,22,22,23,22,22,22,22,23,22,22,22,22,22,scroll
49537,22,23,25,25,25,24,24,24,24,23,23,23,23,23,23,23,23,23,22,23,22,22,23,23,22,23,22,22,23,22,22,22,22,22,23,22,22,22,23,22,rest
49738,22,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,rest
49939,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,rest
50141,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,23,22,22,23,22,23,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,23,22,rest
50341,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
50543,22,22,23,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,22,22,23,23,22,22,22,22,22,22,22,23,22,22,22,23,22,rest
50744,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
50945,22,22,24,24,24,24,23,23,23,23,23,23,23,23,22,23,23,23,23,22,22,23,22,23,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,rest
51146,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
51347,22,22,23,24,24,24,24,23,23,23,23,23,23,23,23,22,23,23,22,23,22,22,22,22,23,22,23,22,22,23,22,22,22,22,23,22,22,22,22,23,rest
51549,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,rest
51749,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,rest
51950,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,rest
52152,22,23,23,24,24,24,24,23,23,23,23,23,23,22,23,22,22,23,22,23,23,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
52353,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,rest
52554,22,23,23,24,24,24,23,23,24,23,23,23,23,23,22,23,22,22,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
52755,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
52957,22,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
53157,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
53358,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,22,23,23,22,22,23,23,22,22,22,22,22,22,23,22,22,22,22,23,22,22,22,22,22,rest
53560,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
53761,22,23,23,24,24,24,23,23,23,23,23,23,23,22,22,23,22,22,23,22,23,22,23,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,rest
53962,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
54163,22,23,23,24,24,24,23,23,23,23,23,23,23,23,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,22,22,23,22,22,23,22,rest
54365,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
54565,22,22,24,24,24,24,24,23,23,24,23,23,23,23,23,23,23,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
54766,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
54968,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,rest
55169,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
55370,22,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,22,23,22,23,22,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
55571,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
55772,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,rest
55973,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
56174,22,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,22,22,22,23,22,23,23,23,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,rest
56376,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,rest
56577,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,rest
56778,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
56979,22,23,23,24,24,23,24,23,23,23,23,23,23,23,23,23,22,23,23,23,23,22,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,rest
57180,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,22,22,22,rest
57381,22,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
57582,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,23,rest
57784,22,22,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,rest
57985,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,rest
58185,22,22,23,24,23,24,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,22,22,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,rest
58387,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
58588,22,23,23,24,24,24,23,23,23,23,23,23,23,22,23,22,23,23,22,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,rest
58789,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
58990,22,22,23,24,24,24,24,23,23,23,23,22,23,22,23,23,22,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
59192,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,rest
59393,22,22,23,24,24,23,24,23,23,23,23,22,23,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
59593,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,rest
59795,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,23,22,22,23,22,22,22,rest
59996,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,23,22,22,22,rest
60197,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
60398,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,rest
60600,22,22,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
60801,22,23,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
61001,22,22,23,24,24,24,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,rest
61203,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,rest
61404,22,22,23,24,24,23,24,23,23,23,23,23,23,23,23,22,22,23,22,22,22,22,23,22,23,22,23,22,23,22,22,23,22,22,22,22,22,22,22,22,rest
61605,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
61806,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,23,23,23,22,22,22,22,23,22,22,22,22,23,22,23,22,rest
62007,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
62209,22,23,24,24,24,24,24,23,23,23,23,23,22,23,23,22,23,23,22,23,23,22,22,22,22,22,22,22,23,23,22,22,22,22,23,22,22,22,22,22,rest
62409,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
62611,22,23,23,24,24,24,23,23,23,23,23,23,23,22,22,22,22,22,22,22,23,22,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,rest
62812,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,23,rest
63013,22,22,24,24,24,24,24,23,24,23,23,23,23,23,23,23,23,23,22,22,22,23,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
63214,23,23,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
63415,22,22,23,23,24,23,23,23,23,23,23,23,22,22,23,22,23,22,22,22,22,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
63617,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,rest
63817,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,22,22,23,22,22,23,23,23,23,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
64019,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,23,22,22,23,rest
64220,22,23,23,24,24,24,24,23,23,23,23,23,22,23,23,23,23,23,22,23,23,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,rest
64421,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,rest
64622,22,23,23,24,24,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,23,22,22,22,22,22,22,22,rest
64823,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
65025,22,23,23,23,24,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,22,22,22,23,22,22,22,23,22,22,23,22,22,22,22,23,23,22,22,22,rest
65225,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
65427,22,22,24,24,24,24,24,23,24,23,23,23,23,23,22,22,23,23,22,23,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,rest
65628,22,23,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,rest
65828,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,22,23,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,rest
66030,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
66231,22,23,24,24,24,24,24,23,23,23,23,23,23,23,22,22,22,22,22,23,23,23,22,22,22,22,22,23,22,22,22,22,22,23,22,22,22,23,22,22,rest
66433,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,23,22,22,22,22,22,rest
66633,22,23,24,24,24,24,24,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,22,22,23,22,22,23,22,22,22,22,22,23,22,22,22,23,22,22,rest
66835,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,rest
67036,22,22,23,24,24,24,23,23,23,23,23,23,23,23,22,23,23,22,22,23,23,22,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,rest
67236,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
67438,21,23,24,24,24,23,23,23,23,23,23,23,23,23,23,22,22,22,23,23,23,22,23,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,rest
67639,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,rest
67841,22,23,24,24,24,24,23,23,24,23,23,23,23,23,23,22,23,23,23,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
68041,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
68242,22,22,24,24,24,23,24,23,23,23,23,23,23,23,23,23,23,22,23,23,22,22,22,23,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
68444,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,22,22,22,22,22,22,22,22,rest
68644,22,23,23,24,24,23,23,24,23,23,23,23,23,23,23,23,23,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,rest
68846,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,rest
69047,22,22,23,24,24,24,23,24,23,23,23,23,23,23,23,22,23,23,22,23,23,22,23,23,22,22,22,23,22,22,22,22,22,22,22,23,22,22,23,22,rest
69249,23,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,rest
69449,22,23,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
69650,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
69852,22,23,23,24,24,24,23,24,23,23,23,23,23,23,23,23,22,23,23,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
70052,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
70254,22,23,24,24,24,24,23,23,23,23,23,23,23,22,23,22,22,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
70455,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
70657,22,23,24,24,24,24,24,23,23,23,23,23,23,23,23,23,22,23,23,22,22,22,23,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,rest
70857,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,rest
71058,22,22,23,24,24,24,24,23,23,23,23,23,22,23,23,22,22,22,23,23,22,23,22,22,22,23,22,22,22,22,22,22,22,23,22,22,23,22,22,22,rest
71260,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
71460,22,23,23,24,24,23,24,23,23,23,23,23,23,23,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
71662,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
71863,22,23,23,24,24,23,24,24,23,23,23,23,23,23,23,23,23,22,23,22,23,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,23,22,22,rest
72064,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,23,22,22,rest
72265,22,23,23,24,24,23,23,24,23,23,23,23,23,23,23,22,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
72466,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
72668,22,22,23,24,24,24,24,23,23,23,23,23,23,22,23,23,23,22,23,22,22,23,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,rest
72868,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
73070,22,23,23,24,24,24,23,24,23,23,23,23,23,23,23,23,23,23,22,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
73271,22,23,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,rest
73472,22,22,23,24,24,24,24,23,23,23,23,23,23,23,23,23,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,23,23,23,22,22,22,22,22,rest
73673,23,23,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,23,22,22,22,22,22,22,rest
73874,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,rest
74076,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
74276,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,22,23,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,rest
74478,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,rest
74679,22,22,23,24,23,23,23,23,23,23,23,23,22,22,23,23,22,23,23,22,22,23,23,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,23,22,rest
74880,23,22,22,23,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
75081,22,23,24,24,24,24,24,24,24,23,23,23,23,23,23,22,23,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,rest
75282,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,rest
75484,22,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,rest
75684,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
75885,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,22,23,22,23,22,22,22,23,23,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,rest
76087,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,rest
76288,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,23,22,22,22,22,rest
76489,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,rest
76690,22,22,23,24,24,24,23,23,23,23,23,23,23,23,23,23,22,23,22,22,23,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
76892,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,22,22,22,22,rest
77092,22,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
77293,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,rest
77495,22,22,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,rest
77696,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
77897,22,22,23,24,24,24,24,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,rest
78098,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
78299,22,22,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,rest
78500,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
78701,22,23,23,24,24,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,rest
78903,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,23,23,22,22,22,22,23,22,rest
79104,22,23,24,24,24,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,rest
79305,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,rest
79506,22,22,23,24,24,23,23,23,23,23,23,23,23,23,23,23,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,rest
